"Time","Weight","Concentration"
41,8,0.790964979674525
42,8,0.701682158905038
43,8,0.622477435509517
44,8,0.55221321049855
45,8,0.489880295178111
46,8,0.434583416407463
47,8,0.385528357999611
48,8,0.342010553579246
49,8,0.303404967060038
50,8,0.269157115396947
51,8,0.238775104675427
52,8,0.211822565153736
53,8,0.187912383785989
54,8,0.166701144207677
55,8,0.147884194326423
56,8,0.131191270674962
57,8,0.116382616679922
58,8,0.103245539094018
59,8,0.0915913531324939
1,9,84.6595119779488
2,9,75.1036003029837
3,9,66.6260299220154
4,9,59.1053936853043
5,9,52.4336744480171
6,9,46.5150478610925
7,9,41.2645060697544
8,9,36.6066367654986
9,9,32.4745400566751
10,9,28.8088676009304
11,9,25.5569701987923
12,9,22.6721416054849
13,9,20.1129477000153
14,9,17.8426313765474
15,9,15.8285846106542
16,9,14.0418801178595
17,9,12.456855877791
18,9,11.0507465565593
19,9,9.80335653357209
20,9,8.69676983653974
21,9,7.71509281853982
22,9,6.84422588126898
23,9,6.07166096579742
24,9,5.38630190223249
25,9,4.77830503801575
26,9,4.23893785583451
27,9,3.76045355051015
28,9,3.33597976344016
29,9,2.95941987651265
30,9,2.6253654478007
31,9,2.32901853137104
32,9,2.06612276550441
33,9,1.83290223956382
34,9,1.62600726146971
35,9,1.44246624685308
36,9,1.27964303888145
37,9,1.13519904575247
38,9,1.00705965204465
39,9,0.893384421499449
40,9,0.792540663264023
41,9,0.703079981932911
42,9,0.623717474582256
43,9,0.553313276008459
44,9,0.490856187109822
45,9,0.435449151269432
46,9,0.386296370139967
47,9,0.342691873777432
48,9,0.30400938095933
49,9,0.269693304053367
50,9,0.23925076924173
51,9,0.212244537489269
52,9,0.188286724581099
53,9,0.16703323003199
54,9,0.148178794851268
55,9,0.131452617179043
56,9,0.116614462822189
57,9,0.103451214826598
58,9,0.0917738125280162
59,9,0.0814145361177724
1,10,152.387121560308
2,10,135.186480545371
3,10,119.926853859628
4,10,106.389708633548
5,10,94.3806140064308
6,10,83.7270861499665
7,10,74.2761109255579
8,10,65.8919461778975
9,10,58.4541721020152
10,10,51.8559616816746
11,10,46.0025463578262
12,10,40.8098548898729
13,10,36.2033058600276
14,10,32.1167364777854
15,10,28.4914522991775
16,10,25.2753842121472
17,10,22.4223405800237
18,10,19.8913438018068
19,10,17.6460417604298
20,10,15.6541857057715
21,10,13.8871670733717
22,10,12.3196065862842
23,10,10.9289897384353
24,10,9.69534342401849
25,10,8.60094906842836
26,10,7.63008814050212
27,10,6.76881639091826
28,10,6.00476357419229
29,10,5.32695577772277
30,10,4.72565780604125
31,10,4.19223335646787
32,10,3.71902097790794
33,10,3.29922403121487
34,10,2.92681307064548
35,10,2.59643924433554
36,10,2.30335746998662
37,10,2.04335828235445
38,10,1.81270737368037
39,10,1.60809195869901
40,10,1.42657319387524
41,10,1.26554396747924
42,10,1.12269145424806
43,10,0.995963896815226
44,10,0.883541136797679
45,10,0.783808472284977
46,10,0.69533346625194
47,10,0.616845372799378
48,10,0.547216885726794
49,10,0.485447947296061
50,10,0.430651384635114
51,10,0.382040167480684
52,10,0.338916104245977
53,10,0.300659814057583
54,10,0.266721830732283
55,10,0.236614710922277
56,10,0.20990603307994
57,10,0.186212186687876
58,10,0.165192862550429
59,10,0.14654616501199
1,11,138.533746873007
2,11,122.896800495791
3,11,109.024412599662
4,11,96.7179169395888
5,11,85.8005581876644
6,11,76.1155328636059
7,11,67.5237372050526
8,11,59.901769252634
9,11,53.1401564563775
10,11,47.1417833469769
11,11,41.8204966889329
12,11,37.0998680817026
13,11,32.9120962363887
14,11,29.1970331616231
15,11,25.9013202719796
16,11,22.9776220110429
17,11,20.3839459818398
18,11,18.0830398198244
19,11,16.0418561458452
20,11,14.2310779143378
21,11,12.6246973394288
22,11,11.1996423511674
23,11,9.93544521675941
24,11,8.81394856728954
25,11,7.81904460766215
26,11,6.93644376409283
27,11,6.15346944628933
28,11,5.45887597653845
29,11,4.84268707065706
30,11,4.2960525509466
31,11,3.81112123315261
32,11,3.3809281617345
33,11,2.9992945738317
34,11,2.66073915513225
35,11,2.36039931303231
36,11,2.09396133635147
37,11,1.85759843850404
38,11,1.64791579425489
39,11,1.46190178063546
40,11,1.29688472170476
41,11,1.15049451589022
42,11,1.02062859477096
43,11,0.905421724377479
44,11,0.803219215270618
45,11,0.712553156622707
46,11,0.63212133295631
47,11,0.560768520726707
48,11,0.497469896115268
49,11,0.441316315723692
50,11,0.391501258759195
51,11,0.347309243164258
52,11,0.308105549314525
53,11,0.273327103688712
54,11,0.242474391574803
55,11,0.215104282656615
56,11,0.190823666436309
57,11,0.169283806079887
58,11,0.150175329591299
59,11,0.133223786374537
1,12,126.989267966923
2,12,112.655400454475
3,12,99.9390448830232
4,12,88.6580905279564
5,12,78.6505116720257
6,12,69.7725717916388
7,12,61.8967591046316
8,12,54.9099551482479
9,12,48.7118100850127
10,12,43.2133014013955
11,12,38.3354552981885
12,12,34.0082124082274
13,12,30.169421550023
14,12,26.7639470648211
15,12,23.7428769159813
16,12,21.0628201767893
17,12,18.6852838166864
18,12,16.576119834839
19,12,14.7050348003581
20,12,13.0451547548096
21,12,11.5726392278097
22,12,10.2663388219035
23,12,9.10749144869612
24,12,8.07945285334874
25,12,7.16745755702363
26,12,6.35840678375176
27,12,5.64068032576522
28,12,5.00396964516024
29,12,4.43912981476897
30,12,3.93804817170104
31,12,3.49352779705656
32,12,3.09918414825662
33,12,2.74935335934572
34,12,2.43901089220456
35,12,2.16369937027962
36,12,1.91946455832218
37,12,1.70279856862871
38,12,1.51058947806698
39,12,1.34007663224917
40,12,1.18881099489603
41,12,1.05461997289937
42,12,0.935576211873384
43,12,0.829969914012689
44,12,0.736284280664733
45,12,0.653173726904148
46,12,0.57944455520995
47,12,0.514037810666149
48,12,0.456014071438995
49,12,0.404539956080051
50,12,0.358876153862595
51,12,0.318366806233903
52,12,0.282430086871648
53,12,0.250549845047986
54,12,0.222268192276902
55,12,0.197178925768564
56,12,0.174921694233283
57,12,0.155176822239897
58,12,0.137660718792024
59,12,0.122121804176659
1,13,117.220862738698
2,13,103.989600419516
3,13,92.2514260458675
4,13,81.8382374104213
5,13,72.6004723126391
6,13,64.4054508845896
7,13,57.1354699427368
8,13,50.6861124445365
9,13,44.964747770781
10,13,39.8892012935959
11,13,35.3865741214048
12,13,31.392196069133
13,13,27.8486968154058
14,13,24.7051819059887
15,13,21.9165017685981
16,13,19.4426032401132
17,13,17.247954292326
18,13,15.3010336936975
19,13,13.5738782772537
20,13,12.0416813121319
21,13,10.6824362102859
22,13,9.47662045098782
23,13,8.4069151834118
24,13,7.45795648001422
25,13,6.61611466802181
26,13,5.86929856961701
27,13,5.20678183916789
28,13,4.61904890322484
29,13,4.09765829055597
30,13,3.6351213892625
31,13,3.22479488959067
32,13,2.8607853676215
33,13,2.53786463939605
34,13,2.25139466972729
35,13,1.99726095718119
36,13,1.77181343845124
37,13,1.57181406334957
38,13,1.39439028744644
39,13,1.23699381438385
40,13,1.09736399528865
41,13,0.973495359599415
42,13,0.863608810960046
43,13,0.766126074473251
44,13,0.679647028305907
45,13,0.602929594065367
46,13,0.534871897116877
47,13,0.474496440614906
48,13,0.420936065943688
49,13,0.373421497920047
50,13,0.331270295873165
51,13,0.293877051908218
52,13,0.260704695573829
53,13,0.231276780044294
54,13,0.205170639024833
55,13,0.182011316094059
56,13,0.161466179292261
57,13,0.143240143606058
58,13,0.127071432731099
59,13,0.112727819239992
1,14,108.847943971648
2,14,96.5617718181218
3,14,85.6620384711627
4,14,75.9926490239626
5,14,67.4147242903077
6,14,59.8050615356904
7,14,53.0543649468271
8,14,47.0656758413553
9,14,41.752980072868
10,14,37.0399726297676
11,14,32.8589616841616
12,14,29.1498963499092
13,14,25.859504185734
14,14,22.940526055561
15,14,20.3510373565554
16,14,18.0538458658194
17,14,16.0159575571598
18,14,14.2081027155763
19,14,12.6043155431641
20,14,11.1815612184082
21,14,9.91940505240834
22,14,8.79971899020298
23,14,7.80642124173953
24,14,6.92524530287035
25,14,6.1435350488774
26,14,5.45006295750151
27,14,4.8348688506559
28,14,4.28911683870878
29,14,3.80496841265912
30,14,3.37546986145804
31,14,2.99445239747705
32,14,2.65644355564853
33,14,2.35658859372491
34,14,2.09058076474677
35,14,1.85459946023967
36,14,1.64525533570473
37,14,1.45954163025318
38,14,1.29479098120027
39,14,1.14863711335643
40,14,1.01898085276803
41,14,0.903959976770886
42,14,0.801922467320043
43,14,0.711402783439447
44,14,0.631100811998342
45,14,0.559863194489269
46,14,0.496666761608529
47,14,0.440603837713842
48,14,0.390869204090567
49,14,0.346748533782901
50,14,0.307608131882225
51,14,0.272885833914774
52,14,0.24208293160427
53,14,0.214757010041131
54,14,0.190515593380202
55,14,0.169010507801626
56,14,0.149932880771386
57,14,0.133008704777054
58,14,0.117994901821735
59,14,0.104675832151422
1,15,101.591414373538
2,15,90.1243203635804
3,15,79.9512359064185
4,15,70.9264724223651
5,15,62.9204093376205
6,15,55.818057433311
7,15,49.5174072837053
8,15,43.9279641185983
9,15,38.9694480680102
10,15,34.5706411211164
11,15,30.6683642385508
12,15,27.2065699265819
13,15,24.1355372400184
14,15,21.4111576518569
15,15,18.994301532785
16,15,16.8502561414315
17,15,14.9482270533492
18,15,13.2608958678712
19,15,11.7640278402865
20,15,10.4361238038477
21,15,9.25811138224779
22,15,8.21307105752278
23,15,7.2859931589569
24,15,6.463562282679
25,15,5.73396604561891
26,15,5.08672542700141
27,15,4.51254426061217
28,15,4.0031757161282
29,15,3.55130385181518
30,15,3.15043853736084
31,15,2.79482223764525
32,15,2.4793473186053
33,15,2.19948268747658
34,15,1.95120871376365
35,15,1.7309594962237
36,15,1.53557164665775
37,15,1.36223885490297
38,15,1.20847158245358
39,15,1.07206130579934
40,15,0.951048795916827
41,15,0.843695978319493
42,15,0.748460969498708
43,15,0.663975931210151
44,15,0.589027424531787
45,15,0.522538981523319
46,15,0.46355564416796
47,15,0.411230248532919
48,15,0.364811257151196
49,15,0.323631964864041
50,15,0.287100923090077
51,15,0.254693444987123
52,15,0.225944069497318
53,15,0.200439876038389
54,15,0.177814553821522
55,15,0.157743140614851
56,15,0.139937355386627
57,15,0.124141457791917
58,15,0.11012857503362
59,15,0.0976974433413269
1,16,95.2419509751924
2,16,84.4915503408566
3,16,74.9542836622674
4,16,66.4935678959673
5,16,58.9878837540193
6,16,52.3294288437291
7,16,46.4225693284737
8,16,41.1824663611859
9,16,36.5338575637595
10,16,32.4099760510467
11,16,28.7515914736414
12,16,25.5061593061705
13,16,22.6270661625172
14,16,20.0729602986159
15,16,17.8071576869859
16,16,15.797115132592
17,16,14.0139628625148
18,16,12.4320898761292
19,16,11.0287761002686
20,16,9.78386606610721
21,16,8.6794794208573
22,16,7.69975411642761
23,16,6.83061858652209
24,16,6.05958964001156
25,16,5.37559316776772
26,16,4.76880508781382
27,16,4.23051024432391
28,16,3.75297723387018
29,16,3.32934736107673
30,16,2.95353612877578
31,16,2.62014584779242
32,16,2.32438811119247
33,16,2.06201501950929
34,16,1.82925816915342
35,16,1.62277452770972
36,16,1.43959841874164
37,16,1.27709892647153
38,16,1.13294210855023
39,16,1.00505747418688
40,16,0.891608246172025
41,16,0.790964979674525
42,16,0.701682158905038
43,16,0.622477435509517
44,16,0.55221321049855
45,16,0.489880295178111
46,16,0.434583416407463
47,16,0.385528357999611
48,16,0.342010553579246
49,16,0.303404967060038
50,16,0.269157115396947
51,16,0.238775104675427
52,16,0.211822565153736
53,16,0.187912383785989
54,16,0.166701144207677
55,16,0.147884194326423
56,16,0.131191270674962
57,16,0.116382616679922
58,16,0.103245539094018
59,16,0.0915913531324939
1,17,89.6394832707693
2,17,79.5214591443357
3,17,70.5452081527222
4,17,62.5821815491457
5,17,55.5180082390769
6,17,49.2512271470391
7,17,43.6918299562105
8,17,38.7599683399397
9,17,34.3848071188325
10,17,30.5035068715733
11,17,27.0603213869566
12,17,24.0057969940429
13,17,21.2960622706045
14,17,18.892197928109
15,17,16.7596778230456
16,17,14.8678730659689
17,17,13.1896121058963
18,17,11.7007904716511
19,17,10.3800245649587
20,17,9.20834453280678
21,17,8.16892180786569
22,17,7.24682740369657
23,17,6.42881749319726
24,17,5.70314319059911
25,17,5.05938180495786
26,17,4.48828714147183
27,17,3.98165670054015
28,17,3.53221386717194
29,17,3.13350339866045
30,17,2.77979870943603
31,17,2.46601962145168
32,17,2.18765939876938
33,17,1.94072001836169
34,17,1.72165474743851
35,17,1.52731720255032
36,17,1.35491615881566
37,17,1.2019754602085
38,17,1.0662984551061
39,17,0.945936446293533
40,17,0.839160702279552
41,17,0.744437627928963
42,17,0.660406737792976
43,17,0.585861115773662
44,17,0.519730080469223
45,17,0.461063807226457
46,17,0.409019686030552
47,17,0.362850219293751
48,17,0.321892285721643
49,17,0.285557616056506
50,17,0.253324343903008
51,17,0.224729510282755
52,17,0.199362414262339
53,17,0.176858714151519
54,17,0.156895194548401
55,17,0.139185124071927
56,17,0.123474137105847
57,17,0.109536580404633
58,17,0.0971722720884876
59,17,0.0862036264776412
1,18,84.6595119779488
2,18,75.1036003029837
3,18,66.6260299220154
4,18,59.1053936853043
5,18,52.4336744480171
6,18,46.5150478610925
7,18,41.2645060697544
8,18,36.6066367654986
9,18,32.4745400566751
10,18,28.8088676009304
11,18,25.5569701987923
12,18,22.6721416054849
13,18,20.1129477000153
14,18,17.8426313765474
15,18,15.8285846106542
16,18,14.0418801178595
17,18,12.456855877791
18,18,11.0507465565593
19,18,9.80335653357209
20,18,8.69676983653974
21,18,7.71509281853982
22,18,6.84422588126898
23,18,6.07166096579742
24,18,5.38630190223249
25,18,4.77830503801575
26,18,4.23893785583451
27,18,3.76045355051015
28,18,3.33597976344016
29,18,2.95941987651265
30,18,2.6253654478007
31,18,2.32901853137104
32,18,2.06612276550441
33,18,1.83290223956382
34,18,1.62600726146971
35,18,1.44246624685308
36,18,1.27964303888145
37,18,1.13519904575247
38,18,1.00705965204465
39,18,0.893384421499449
40,18,0.792540663264023
41,18,0.703079981932911
42,18,0.623717474582256
43,18,0.553313276008459
44,18,0.490856187109822
45,18,0.435449151269432
46,18,0.386296370139967
47,18,0.342691873777432
48,18,0.30400938095933
49,18,0.269693304053367
50,18,0.23925076924173
51,18,0.212244537489269
52,18,0.188286724581099
53,18,0.16703323003199
54,18,0.148178794851268
55,18,0.131452617179043
56,18,0.116614462822189
57,18,0.103451214826598
58,18,0.0917738125280162
59,18,0.0814145361177724
1,19,80.2037481896356
2,19,71.1507792344056
3,19,63.1193967682252
4,19,55.9945834913409
5,19,49.6740073718057
6,19,44.0668874473508
7,19,39.0926899608199
8,19,34.6799716725776
9,19,30.7653537379028
10,19,27.2926114114077
11,19,24.2118665041191
12,19,21.4788709946699
13,19,19.0543715052777
14,19,16.9035455146239
15,19,14.9955012100934
16,19,13.3028337958669
17,19,11.801231884223
18,19,10.4691283167404
19,19,9.28739040022619
20,19,8.23904510830081
21,19,7.30903530177457
22,19,6.48400346646535
23,19,5.75209986233439
24,19,5.10281232843078
25,19,4.52681529917282
26,19,4.01583586342217
27,19,3.56253494258856
28,19,3.16040188115384
29,19,2.80366093564356
30,19,2.48718831896908
31,19,2.2064386086673
32,19,1.95737946205681
33,19,1.7364337006394
34,19,1.54042793191867
35,19,1.36654697070292
36,19,1.21229340525611
37,19,1.07545172755497
38,19,0.954056512463355
39,19,0.846364188788951
40,19,0.750827996776442
41,19,0.666075772357495
42,19,0.590890239077926
43,19,0.524191524639593
44,19,0.465021650946147
45,19,0.41253077488683
46,19,0.365964982237863
47,19,0.324655459368094
48,19,0.288008887224629
49,19,0.255498919629506
50,19,0.226658623492165
51,19,0.201073772358255
52,19,0.178376896971567
53,19,0.158242007398728
54,19,0.140379910911728
55,19,0.124534058380146
56,19,0.110476859515758
57,19,0.0980064140462505
58,19,0.0869436118686469
59,19,0.0771295605326264
1,20,76.1935607801539
2,20,67.5932402726853
3,20,59.9634269298139
4,20,53.1948543167738
5,20,47.1903070032154
6,20,41.8635430749833
7,20,37.1380554627789
8,20,32.9459730889487
9,20,29.2270860510076
10,20,25.9279808408373
11,20,23.0012731789131
12,20,20.4049274449364
13,20,18.1016529300138
14,20,16.0583682388927
15,20,14.2457261495888
16,20,12.6376921060736
17,20,11.2111702900119
18,20,9.9456719009034
19,20,8.82302088021488
20,20,7.82709285288577
21,20,6.94358353668584
22,20,6.15980329314208
23,20,5.46449486921767
24,20,4.84767171200924
25,20,4.30047453421418
26,20,3.81504407025106
27,20,3.38440819545913
28,20,3.00238178709615
29,20,2.66347788886138
30,20,2.36282890302063
31,20,2.09611667823393
32,20,1.85951048895397
33,20,1.64961201560743
34,20,1.46340653532274
35,20,1.29821962216777
36,20,1.15167873499331
37,20,1.02167914117722
38,20,0.906353686840187
39,20,0.804045979349504
40,20,0.71328659693762
41,20,0.63277198373962
42,20,0.56134572712403
43,20,0.497981948407613
44,20,0.44177056839884
45,20,0.391904236142489
46,20,0.34766673312597
47,20,0.308422686399689
48,20,0.273608442863397
49,20,0.24272397364803
50,20,0.215325692317557
51,20,0.191020083740342
52,20,0.169458052122989
53,20,0.150329907028791
54,20,0.133360915366141
55,20,0.118307355461138
56,20,0.10495301653997
57,20,0.093106093343938
58,20,0.0825964312752146
59,20,0.0732730825059951
1,21,72.5652959810989
2,21,64.3745145454146
3,21,57.1080256474418
4,21,50.6617660159751
5,21,44.9431495268718
6,21,39.8700410237936
7,21,35.369576631218
8,21,31.3771172275702
9,21,27.8353200485787
10,21,24.6933150865117
11,21,21.9059744561077
12,21,19.4332642332728
13,21,17.239669457156
14,21,15.2936840370407
15,21,13.5673582377036
16,21,12.0358972438796
17,21,10.6773050381065
18,21,9.47206847705085
19,21,8.40287702877608
20,21,7.45437414560549
21,21,6.61293670160556
22,21,5.86647932680199
23,21,5.20428082782636
24,21,4.61683020191357
25,21,4.09569003258493
26,21,3.63337530500101
27,21,3.22324590043727
28,21,2.85941122580585
29,21,2.53664560843941
30,21,2.25031324097203
31,21,1.99630159831803
32,21,1.77096237043235
33,21,1.57105906248327
34,21,1.39372050983118
35,21,1.23639964015978
36,21,1.09683689046982
37,21,0.973027753502117
38,21,0.863193987466845
39,21,0.765758075570956
40,21,0.679320568512019
41,21,0.602639984513924
42,21,0.534614978213362
43,21,0.474268522292965
44,21,0.420733874665562
45,21,0.373242129659513
46,21,0.331111174405686
47,21,0.293735891809228
48,21,0.260579469393712
49,21,0.2311656891886
50,21,0.205072087921483
51,21,0.181923889276516
52,21,0.161388621069513
53,21,0.14317134002742
54,21,0.127010395586801
55,21,0.112673671867751
56,21,0.0999552538475904
57,21,0.0886724698513695
58,21,0.0786632678811568
59,21,0.0697838881009477
1,22,69.2668734365035
2,22,61.4484002478957
3,22,54.5122062998308
4,22,48.3589584697944
5,22,42.9002790938322
6,22,38.057766431803
7,22,33.7618686025263
8,22,29.950884626317
9,22,26.5700782281888
10,22,23.5708916734885
11,22,20.9102483444665
12,22,18.5499340408513
13,22,16.4560481181944
14,22,14.5985165808115
15,22,12.9506601359898
16,22,11.4888110055214
17,22,10.1919729909199
18,22,9.04151990991218
19,22,8.02092807292262
20,22,7.11553895716888
21,22,6.3123486697144
22,22,5.59982117558372
23,22,4.96772260837971
24,22,4.40697428364477
25,22,3.90952230383107
26,22,3.46822188204642
27,22,3.07673472314466
28,22,2.72943798826923
29,22,2.42134353532853
30,22,2.1480262754733
31,22,1.9055606165763
32,22,1.69046408086725
33,22,1.49964728691585
34,22,1.33036957756613
35,22,1.18019965651616
36,22,1.04698066817574
37,22,0.928799219252022
38,22,0.823957897127444
39,22,0.730950890317731
40,22,0.648442360852382
41,22,0.575247257945109
42,22,0.510314297385482
43,22,0.45271086218874
44,22,0.401609607635309
45,22,0.356276578311354
46,22,0.316060666478155
47,22,0.280384260363354
48,22,0.248734948057634
49,22,0.220658157861846
50,22,0.195750629379598
51,22,0.173654621582129
52,22,0.154052774657263
53,22,0.136663551844356
54,22,0.121237195787401
55,22,0.107552141328308
56,22,0.0954118332181545
57,22,0.0846419030399437
58,22,0.0750876647956497
59,22,0.0666118931872683
1,23,66.2552702436121
2,23,58.7767306719003
3,23,52.1421103737512
4,23,46.2563950580642
5,23,41.0350495680134
6,23,36.403080934768
7,23,32.2939612719817
8,23,28.6486722512598
9,23,25.4148574356588
10,23,22.5460702963803
11,23,20.0011071120984
12,23,17.7434151695099
13,23,15.7405677652294
14,23,13.9637984686023
15,23,12.3875879561641
16,23,10.9892974835422
17,23,9.7488437304451
18,23,8.64841034861165
19,23,7.67219206975207
20,23,6.80616769816154
21,23,6.0378987275529
22,23,5.35635068968877
23,23,4.75173466888493
24,23,4.215366706095
25,23,3.73954307322972
26,23,3.31742962630527
27,23,2.94296364822533
28,23,2.61076677138795
29,23,2.31606772944468
30,23,2.05463382871359
31,23,1.82271015498603
32,23,1.61696564256867
33,23,1.43444523096299
34,23,1.27252742201977
35,23,1.12888662797198
36,23,1.0014597695594
37,23,0.888416644501934
38,23,0.788133640730598
39,23,0.699170416825656
40,23,0.620249214728365
41,23,0.550236507599669
42,23,0.488126719238287
43,23,0.433027781224012
44,23,0.384148320346817
45,23,0.340786292297816
46,23,0.302318898370409
47,23,0.268193640347556
48,23,0.237920385098606
49,23,0.211064324911331
50,23,0.18723973245005
51,23,0.166104420643776
52,23,0.147354827933034
53,23,0.130721658285906
54,23,0.115966013361862
55,23,0.102875961270555
56,23,0.0912634926434522
57,23,0.0809618202990765
58,23,0.071822983717578
59,23,0.0637157239182567
1,24,63.4946339834616
2,24,56.3277002272377
3,24,49.9695224415116
4,24,44.3290452639782
5,24,39.3252558360128
6,24,34.8862858958194
7,24,30.9483795523158
8,24,27.4549775741239
9,24,24.3559050425064
10,24,21.6066507006978
11,24,19.1677276490943
12,24,17.0041062041137
13,24,15.0847107750115
14,24,13.3819735324106
15,24,11.8714384579906
16,24,10.5314100883947
17,24,9.34264190834322
18,24,8.2880599174195
19,24,7.35251740017907
20,24,6.52257737740481
21,24,5.78631961390486
22,24,5.13316941095174
23,24,4.55374572434806
24,24,4.03972642667437
25,24,3.58372877851182
26,24,3.17920339187588
27,24,2.82034016288261
28,24,2.50198482258012
29,24,2.21956490738449
30,24,1.96902408585052
31,24,1.74676389852828
32,24,1.54959207412831
33,24,1.37467667967286
34,24,1.21950544610228
35,24,1.08184968513981
36,24,0.959732279161091
37,24,0.851399284314353
38,24,0.755294739033489
39,24,0.670038316124587
40,24,0.594405497448017
41,24,0.527309986449683
42,24,0.467788105936692
43,24,0.414984957006344
44,24,0.368142140332366
45,24,0.326586863452074
46,24,0.289722277604975
47,24,0.257018905333074
48,24,0.228007035719498
49,24,0.202269978040025
50,24,0.179438076931298
51,24,0.159183403116952
52,24,0.141215043435824
53,24,0.125274922523993
54,24,0.111134096138451
55,24,0.098589462884282
56,24,0.0874608471166416
57,24,0.0775884111199483
58,24,0.0688303593960122
59,24,0.0610609020883293
1,25,121.909697248246
2,25,108.149184436296
3,25,95.9414830877022
4,25,85.1117669068381
5,25,75.5044912051446
6,25,66.9816689199732
7,25,59.4208887404463
8,25,52.713556942318
9,25,46.7633376816122
10,25,41.4847693453397
11,25,36.802037086261
12,25,32.6478839118983
13,25,28.9626446880221
14,25,25.6933891822283
15,25,22.793161839342
16,25,20.2203073697177
17,25,17.937872464019
18,25,15.9130750414454
19,25,14.1168334083438
20,25,12.5233485646172
21,25,11.1097336586973
22,25,9.85568526902733
23,25,8.74319179074828
24,25,7.75627473921479
25,25,6.88075925474269
26,25,6.10407051240169
27,25,5.41505311273461
28,25,4.80381085935383
29,25,4.26156462217821
30,25,3.780526244833
31,25,3.35378668517429
32,25,2.97521678232636
33,25,2.6393792249719
34,25,2.34145045651638
35,25,2.07715139546844
36,25,1.84268597598929
37,25,1.63468662588356
38,25,1.4501658989443
39,25,1.28647356695921
40,25,1.14125855510019
41,25,1.01243517398339
42,25,0.898153163398448
43,25,0.796771117452181
44,25,0.706832909438143
45,25,0.627046777827982
46,25,0.556266773001552
47,25,0.493476298239503
48,25,0.437773508581435
49,25,0.388358357836849
50,25,0.344521107708092
51,25,0.305632133984547
52,25,0.271132883396782
53,25,0.240527851246066
54,25,0.213377464585826
55,25,0.189291768737821
56,25,0.167924826463952
57,25,0.148969749350301
58,25,0.132154290040343
59,25,0.117236932009592
1,26,117.220862738698
2,26,103.989600419516
3,26,92.2514260458675
4,26,81.8382374104213
5,26,72.6004723126391
6,26,64.4054508845896
7,26,57.1354699427368
8,26,50.6861124445365
9,26,44.964747770781
10,26,39.8892012935959
11,26,35.3865741214048
12,26,31.392196069133
13,26,27.8486968154058
14,26,24.7051819059887
15,26,21.9165017685981
16,26,19.4426032401132
17,26,17.247954292326
18,26,15.3010336936975
19,26,13.5738782772537
20,26,12.0416813121319
21,26,10.6824362102859
22,26,9.47662045098782
23,26,8.4069151834118
24,26,7.45795648001422
25,26,6.61611466802181
26,26,5.86929856961701
27,26,5.20678183916789
28,26,4.61904890322484
29,26,4.09765829055597
30,26,3.6351213892625
31,26,3.22479488959067
32,26,2.8607853676215
33,26,2.53786463939605
34,26,2.25139466972729
35,26,1.99726095718119
36,26,1.77181343845124
37,26,1.57181406334957
38,26,1.39439028744644
39,26,1.23699381438385
40,26,1.09736399528865
41,26,0.973495359599415
42,26,0.863608810960046
43,26,0.766126074473251
44,26,0.679647028305907
45,26,0.602929594065367
46,26,0.534871897116877
47,26,0.474496440614906
48,26,0.420936065943688
49,26,0.373421497920047
50,26,0.331270295873165
51,26,0.293877051908218
52,26,0.260704695573829
53,26,0.231276780044294
54,26,0.205170639024833
55,26,0.182011316094059
56,26,0.161466179292261
57,26,0.143240143606058
58,26,0.127071432731099
59,26,0.112727819239992
1,27,112.879349303932
2,27,100.138133737312
3,27,88.8347065626873
4,27,78.8071915804057
5,27,69.9115659306895
6,27,62.02006381479
7,27,55.0193414263392
8,27,48.8088490206648
9,27,43.2993867422335
10,27,38.4118234679071
11,27,34.0759602650565
12,27,30.2295221406466
13,27,26.8172636000204
14,27,23.7901751687299
15,27,21.1047794808722
16,27,18.7225068238127
17,27,16.609141170388
18,27,14.7343287420791
19,27,13.0711420447628
20,27,11.5956931153863
21,27,10.2867904247198
22,27,9.12563450835864
23,27,8.09554795439655
24,27,7.18173586964332
25,27,6.37107338402101
26,27,5.65191714111268
27,27,5.01393806734686
28,27,4.44797301792022
29,27,3.94589316868353
30,27,3.50048726373426
31,27,3.10535804182805
32,27,2.75483035400588
33,27,2.44386965275176
34,27,2.16800968195961
35,27,1.92328832913744
36,27,1.70619071850861
37,27,1.51359872766996
38,27,1.3427462027262
39,27,1.19117922866593
40,27,1.05672088435203
41,27,0.937439975910548
42,27,0.831623299443008
43,27,0.737751034677945
44,27,0.654474916146429
45,27,0.580598868359242
46,27,0.515061826853289
47,27,0.45692249836991
48,27,0.405345841279107
49,27,0.359591072071156
50,27,0.31900102565564
51,27,0.282992716652358
52,27,0.251048966108131
53,27,0.222710973375987
54,27,0.197571726468358
55,27,0.175270156238724
56,27,0.155485950429585
57,27,0.13793495310213
58,27,0.122365083370688
59,27,0.108552714823696
1,28,108.847943971648
2,28,96.5617718181218
3,28,85.6620384711627
4,28,75.9926490239626
5,28,67.4147242903077
6,28,59.8050615356904
7,28,53.0543649468271
8,28,47.0656758413553
9,28,41.752980072868
10,28,37.0399726297676
11,28,32.8589616841616
12,28,29.1498963499092
13,28,25.859504185734
14,28,22.940526055561
15,28,20.3510373565554
16,28,18.0538458658194
17,28,16.0159575571598
18,28,14.2081027155763
19,28,12.6043155431641
20,28,11.1815612184082
21,28,9.91940505240834
22,28,8.79971899020298
23,28,7.80642124173953
24,28,6.92524530287035
25,28,6.1435350488774
26,28,5.45006295750151
27,28,4.8348688506559
